subject,wave,session,term,roi,b
115825,wave2,baseline,target,LH_DorsAttn_Post_5,0.014795944801014
115825,wave2,baseline,intercept,LH_DorsAttn_Post_6,0.359131966166735
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_6,-0.136620727386893
115825,wave2,baseline,distractor,LH_DorsAttn_Post_6,0.0614456628811155
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_6,0.147200024767041
115825,wave2,baseline,target,LH_DorsAttn_Post_6,0.0477802839559273
115825,wave2,baseline,intercept,LH_DorsAttn_Post_7,0.486124065243799
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_7,-0.156432288936794
115825,wave2,baseline,distractor,LH_DorsAttn_Post_7,0.0174582554549972
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_7,0.252091963903272
115825,wave2,baseline,target,LH_DorsAttn_Post_7,0.0846222588397781
115825,wave2,baseline,intercept,LH_DorsAttn_Post_8,0.284479376947548
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_8,-0.0514313355872584
115825,wave2,baseline,distractor,LH_DorsAttn_Post_8,0.0204233465756456
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_8,0.0783976680622203
115825,wave2,baseline,target,LH_DorsAttn_Post_8,0.0527777749027131
115825,wave2,baseline,intercept,LH_DorsAttn_Post_9,0.104141691199495
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_9,0.0300866306942474
115825,wave2,baseline,distractor,LH_DorsAttn_Post_9,-0.00168720738062242
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_9,-0.00941705001391816
115825,wave2,baseline,target,LH_DorsAttn_Post_9,-0.00914833791556391
115825,wave2,baseline,intercept,LH_DorsAttn_PrCv_1,0.429151705224495
115825,wave2,baseline,conjunction,LH_DorsAttn_PrCv_1,0.134249538329373
115825,wave2,baseline,distractor,LH_DorsAttn_PrCv_1,-0.11417435499135
115825,wave2,baseline,incongruency,LH_DorsAttn_PrCv_1,0.0895226770309687
115825,wave2,baseline,target,LH_DorsAttn_PrCv_1,-0.0213345538090624
115825,wave2,baseline,intercept,LH_Limbic_OFC_1,-0.0735231951435219
115825,wave2,baseline,conjunction,LH_Limbic_OFC_1,-0.0247380540125623
115825,wave2,baseline,distractor,LH_Limbic_OFC_1,0.00996369046238793
